text,start,duration,end,dominant_emotion
BMI stands for body mass index the,0.06,5.699,5.7589999999999995,
number is actually your weight over,2.909,5.61,8.519,
height squared it's not the best,5.759,6.721,12.48,
indicator of how much body fat and how,8.519,6.601,15.120000000000001,
much muscle one has but it's a universal,12.48,5.969,18.449,
number to measure morbid obesity and,15.12,7.249,22.369,
obesity generally BMI runs between,18.449,6.961,25.410000000000004,
nineteen twenty to twenty five when you,22.369,5.621,27.990000000000002,
start getting into thirty five to forty,25.41,5.97,31.38,
that's what we consider obese forty is,27.99,8.13,36.12,
morbidly obese 50 is super super obesity,31.38,8.72,40.1,
and the higher the number the greater,36.12,7.98,44.099999999999994,
correlation or connection with death the,40.1,6.22,46.32,
BMI is actually not the only way to,44.1,5.07,49.17,
measure a person's risk for other,46.32,5.129,51.449,
disease states one of the other,49.17,4.369,53.539,
measurements is waist circumference,51.449,4.761,56.21,
generally we use it in the diabetes,53.539,5.431,58.97,
education world we use it in the,56.21,5.82,62.03,
later Bariatrics or obesity world waist,58.97,6.69,65.66,
circumference for women of 35 inches or,62.03,6.51,68.54,
higher puts them again at greater risk,65.66,5.64,71.3,
for other complications glucose,68.54,5.73,74.27000000000001,
intolerance maybe not the diagnosis of,71.3,6.08,77.38,fear
diabetes but high blood pressure and,74.27,6.0,80.27,
coronary artery disease and men the,77.38,5.35,82.72999999999999,
waist circumference of 40 or greater is,80.27,4.2,84.47,
another indication that they are at,82.73,4.05,86.78,
higher risk really the only true,84.47,6.39,90.86,
accurate way to test a person's body fat,86.78,6.27,93.05,
or thickness is under water body,90.86,4.86,95.72,
weighing or hospitals using in major,93.05,4.59,97.64,
burn centers they use what's called a,95.72,4.97,100.69,
metabolic cart and it measures your,97.64,6.96,104.6,
output of co2 and your input of oxygen,100.69,6.819,107.509,
and it tells you what percentage fat,104.6,6.0,110.6,fear
muscle and you know lean tissue of your,107.509,5.511,113.02,
body goes,110.6,2.42,113.02,
[Music],113.41,3.549,116.959,
you,122.82,2.06,124.88,
