text,start,duration,end,dominant_emotion
did you know one in three american,0.399,3.601,4.0,sad
adults has pre-diabetes,2.159,3.68,5.839,sad
what does that really mean so,4.0,3.759,7.759,sad
pre-diabetes is when your blood sugar,5.839,3.84,9.679,sad
levels are running higher than normal,7.759,4.0,11.759,sad
but they haven't quite reached the type,9.679,4.0,13.679,sad
2 diabetes numbers,11.759,3.521,15.280000000000001,sad
that means that your cells aren't,13.679,3.44,17.119,sad
effectively using insulin,15.28,4.64,19.919999999999998,sad
and blood sugar like they should insulin,17.119,4.881,22.0,sad
is a hormone produced from the pancreas,19.92,4.56,24.48,sad
after a meal your pancreas reduces,22.0,3.119,25.119,fear
insulin,24.48,3.2,27.68,fear
to get that sugar into your cells when,25.119,4.721,29.84,fear
you have pre-diabetes or insulin,27.68,3.359,31.039,fear
resistance,29.84,3.52,33.36,sad
that insulin is unable to get into your,31.039,5.04,36.079,sad
cells to open it up to all that sugar,33.36,5.12,38.48,sad
so all of that extra sugar runs into,36.079,3.121,39.2,sad
your blood,38.48,6.399,44.879,fear
leading to elevated glucose levels,39.2,7.76,46.96,sad
you may be at risk for pre-diabetes if,44.879,4.0,48.879,sad
you're over the age of 45,46.96,4.96,51.92,sad
have a family history of type 2 diabetes,48.879,4.721,53.599999999999994,sad
if you were a pregnant woman and had,51.92,3.36,55.28,sad
gestational diabetes,53.6,4.56,58.160000000000004,sad
had elevated blood pressure levels have,55.28,3.599,58.879000000000005,sad
elevated,58.16,2.719,60.879,sad
cholesterol levels or physically,58.879,4.0,62.879,sad
inactive all of these things put you at,60.879,3.521,64.39999999999999,sad
a greater risk for developing,62.879,2.881,65.75999999999999,sad
pre-diabetes,64.4,5.68,70.08000000000001,sad
and then potentially type 2 diabetes,65.76,4.32,70.08000000000001,sad
there are several things you can do to,71.439,3.04,74.479,sad
reduce your risk of developing,73.04,2.88,75.92,sad
pre-diabetes,74.479,3.28,77.759,sad
start eating more fruits and vegetables,75.92,3.68,79.60000000000001,sad
they contain a lot of fiber which are,77.759,3.441,81.2,sad
very great for your heart,79.6,3.92,83.52,sad
and help to keep you fuller for longer,81.2,4.16,85.36,sad
start to minimize your portions,83.52,4.16,87.67999999999999,sad
try using measuring spoons and measuring,85.36,3.92,89.28,sad
cups when you're eating,87.68,3.28,90.96000000000001,sad
another thing you can do is start to,89.28,4.32,93.6,sad
move your body more aim for 150 minutes,90.96,4.4,95.36,sad
a week of physical activity,93.6,4.4,98.0,sad
that can be walking biking yoga or even,95.36,4.16,99.52,fear
strength training,98.0,3.759,101.759,sad
if you're currently a smoker pursue,99.52,3.36,102.88,sad
options to stop,101.759,3.761,105.52,sad
talk to your provider or join a group,102.88,4.48,107.36,sad
another thing you can do is be mindful,105.52,3.2,108.72,sad
of your beverage intake,107.36,4.0,111.36,sad
choose water more and try to eliminate,108.72,4.24,112.96,sad
sugar sweetened beverages they have a,111.36,2.64,114.0,fear
lot of calories,112.96,4.0,116.96,fear
and have a great impact on blood sugar,114.0,4.64,118.64,sad
if you believe you may be at risk for,116.96,3.92,120.88,sad
pre-diabetes or type 2 diabetes,118.64,4.0,122.64,sad
reach out to your provider today to,120.88,8.8,129.68,sad
schedule an appointment,122.64,7.04,129.68,sad
