text,start,duration,end,dominant_emotion
hello everyone myself dr amit maheshwari,0.48,5.12,5.6,neutral
today we are going to learn about three,3.36,4.16,7.52,neutral
common blood tests which is done for the,5.6,3.919,9.519,neutral
diagnosis and monitoring of diabetes,7.52,2.88,10.399999999999999,neutral
mellitus,9.519,4.401,13.92,neutral
that is fbs fasting blood sugar pp2bs,10.4,5.84,16.240000000000002,neutral
postprandial blood sugar and rbs that is,13.92,3.439,17.359,neutral
random blood sugar,16.24,3.84,20.08,neutral
so first we will see about fbs so in the,17.359,3.521,20.880000000000003,neutral
fbs,20.08,3.68,23.759999999999998,neutral
sample is collected after 10 to 12 hours,20.88,3.36,24.24,neutral
of,23.76,2.8,26.560000000000002,neutral
overnight fasting and the normal value,24.24,3.76,28.0,neutral
of fbs is,26.56,4.559,31.119,neutral
70 to ten milligram per deciliter,28.0,6.48,34.480000000000004,neutral
second one is the pp2ps in the pp2bs pp,31.119,4.081,35.2,neutral
stands for,34.48,3.52,38.0,neutral
postprandial that is after taking male,35.2,5.6,40.800000000000004,neutral
so sample for the pp2bs is collected,38.0,5.04,43.04,neutral
two hours after taking the mean and the,40.8,4.32,45.12,neutral
normal value of pip2bs is,43.04,4.64,47.68,neutral
up to 140 milligram per deciliter and,45.12,4.4,49.519999999999996,fear
pp2bs is frequently done,47.68,5.039,52.719,neutral
along with fds third test is the rbs,49.52,3.84,53.36,neutral
that is,52.719,2.721,55.44,neutral
random blood sugar and the sample for,53.36,4.08,57.44,neutral
the random blood sugar is collected at,55.44,2.56,58.0,neutral
any time,57.44,2.88,60.32,neutral
of the day and the normal value of rbs,58.0,5.28,63.28,neutral
is 80 to 140 milligram per deciliter,60.32,5.119,65.439,neutral
and sample for all these three tests,63.28,4.96,68.24,neutral
that is fbs pp2bs and rbs is collected,65.439,3.36,68.79899999999999,neutral
in the,68.24,2.64,70.88,neutral
gray color vacuum that is fluoride,68.799,3.921,72.72000000000001,neutral
vacuum so that is all about,70.88,4.48,75.36,neutral
fbs paper to bs and rbs please like,72.72,4.399,77.119,neutral
share and subscribe biochemistry basics,75.36,2.799,78.159,neutral
by dr amit,77.119,2.721,79.84,neutral
and don't forget to press the bell icon,78.159,3.681,81.84,neutral
so you can get all the notifications,79.84,2.72,82.56,neutral
from it,81.84,3.12,84.96000000000001,neutral
thank you,82.56,2.4,84.96000000000001,sad
