text,start,duration,end,dominant_emotion
"Hi there, thanks for joining me here...I hope
you are having a great day!",25.72,4.66,30.38,happy
"My name is Rachel and I am one of the lead
researchers here at Vital Life Lab, our in-house",30.38,4.42,34.8,happy
research lab here at E Global Natural Health.,34.8,3.61,38.41,happy
"Today I want to answer the #1 most common
question we get asked every day by people",38.41,3.919,42.32899999999999,happy
"just like you who are looking for straight
answers when it comes to high blood sugar",42.329,4.33,46.659,surprise
and diabetes:,46.659,2.141,48.8,surprise
"Can diabetes or high blood glucose levels
be reversed?",48.8,4.529,53.32899999999999,
"Before I get into the specifics of my answer,
I just want to tell you some items you might",53.329,3.641,56.97,surprise
not be aware of.,56.97,1.69,58.66,surprise
"Did you know that as the rate of obesity in
our country continues to climb, so does the",58.66,4.38,63.04,surprise
rate of Type 2 Diabetes?,63.04,2.58,65.62,surprise
"According to the Center for Disease Control
and Prevention, as many as 1 in 3 U.S. adults",65.62,5.46,71.08,surprise
"will have diabetes by 2050 if current trends
continue.",71.08,4.52,75.6,
"And this trend is certainly not isolated to
the U.S. alone...in fact, there are many areas",75.6,4.55,80.14999999999999,surprise
"of the world where the growth rate of diabetes
far exceeds that in the U.S.!",80.15,4.66,84.81,surprise
"Basically, we are looking at a massive health
endemic that is showing no signs of slowing",84.81,4.97,89.78,surprise
down.,89.78,1.25,91.03,surprise
"Please let me emphasize how critically important
it is that you take action regarding your",91.03,4.18,95.21000000000001,surprise
health to prevent this from happening to you.,95.21,2.71,97.91999999999999,surprise
"Or, if you are already suffering from diabetes
how important it is to take the proper steps",97.92,6.08,104.0,surprise
necessary right now with your health.,104.0,2.4,106.4,surprise
"As any user of our effective blood sugar stabilizer
Melabic® will tell you, one of the problems",106.4,6.33,112.73,surprise
"with how Pre-Diabetes or Type 2 diabetes is
addressed and treated today is that few people,",112.73,6.48,119.21000000000001,surprise
"including physicians, take into consideration
the differences between early and advanced",119.21,4.76,123.97,surprise
stages of diabetes.,123.97,2.16,126.13,
"People with what they call Pre-Diabetes or
Type 2 diabetes have abnormally high levels",126.13,7.15,133.28,
of blood sugar and high levels of insulin.,133.28,2.7,135.98,
"This is caused by our body's resistance to
insulin, a hormone meant to control your blood",135.98,4.25,140.23,
glucose levels.,140.23,1.44,141.67,surprise
"The logical approach to this would be to increase
our insulin sensitivity and improve our cellular",141.67,5.24,146.91,surprise
function.,146.91,1.0,147.91,surprise
"INSTEAD, often physicians prescribe oral anti-diabetes
drugs made with old technology - which raise",147.91,5.99,153.9,surprise
"insulin levels in the blood regardless of
sugar levels.",153.9,3.28,157.18,
"Even worse, some of these drugs have proven
to have serious side effects and the long",157.18,4.23,161.41,
"term side effects are unknown...I think you
will agree this sounds like a very risky proposition",161.41,4.909,166.319,
"for anyone concerned with their high blood
sugar levels.",166.319,3.191,169.51,neutral
"So instead of fixing the cause of the problem,
the bulk of the ""expert"" medical community",169.51,4.87,174.38,surprise
is happy to just treat a symptom of diabetes.,174.38,2.96,177.34,surprise
"The great news is I am here to tell you today
that it is possible to reverse your diabetes",177.34,4.95,182.29,surprise
"or high blood sugar levels, despite this common
approach taken by the majority of the medical",182.29,5.36,187.65,surprise
community.,187.65,1.52,189.17000000000002,
"We all know the big drug companies and pharmaceuticals
have only one motivation when it comes to",189.17,4.82,193.98999999999998,
their products...money!,193.99,2.829,196.81900000000002,
"At E Global Natural Health our approach to
the prevention, reversing and treatment of",196.819,5.061,201.88,
"your Pre-Diabetes or Type 2 Diabetes is to
improve insulin resistance and restore your",201.88,5.71,207.59,surprise
"body's ability to react to insulin at the
cellular level.",207.59,3.92,211.51,surprise
"Our approach has proven to be effective for
thousands of our Melabic® clients before",211.51,3.79,215.29999999999998,surprise
you and is based on four very simple principles:,215.3,3.59,218.89000000000001,surprise
The first principle is to TAKE ACTION!,218.89,3.49,222.38,surprise
"The worst thing you can do when faced with
a decision is do nothing.",222.38,3.76,226.14,surprise
"The saying that comes to mind is ""...it is
better to make the wrong decision than to",226.14,4.09,230.23,surprise
"make no decision at all!""",230.23,2.05,232.28,neutral
"Sadly, often times when people are faced with
a crisis they simply can't make a decision,",232.28,5.27,237.55,surprise
"because of fear, procrastination or denial.",237.55,4.269,241.81900000000002,surprise
"Our second principle is based around a unique,
yet incredibly simple nutrition plan.",241.819,4.75,246.569,surprise
"A set of sensible eating habits that do not
involve any fad diets of deprivation.",246.569,5.911,252.48,surprise
"Our third principle is a short duration exercise
program that can be accomplished in as little",252.48,4.759,257.239,
as 4 minutes a day -- how does that sound?,257.239,3.05,260.289,
"And our last principle is very critical and
is based on published scientific studies that",260.289,5.321,265.61,surprise
naturally support healthy blood sugar levels.,265.61,3.16,268.77000000000004,surprise
"You must have a sound nutritional supplement
plan that contains the most effective ingredients",268.77,4.73,273.5,surprise
"to help control your blood sugar levels as
well as prevent painful side effects such",273.5,4.5,278.0,
as neuropathy or lost vision.,278.0,3.47,281.47,
"We like to call these natural and effective
ingredients ""super nutrients"" and you simply",281.47,4.8,286.27000000000004,surprise
"must be making them a regular part of your
diet if you are struggling to control your",286.27,4.63,290.9,neutral
blood sugar levels.,290.9,1.99,292.89,surprise
"This is so critical and was the driving force
behind us creating Melabic® over 7 years",292.89,5.12,298.01,surprise
ago now.,298.01,1.0,299.01,surprise
"So what are these ""super nutrients"" you might
ask?",299.01,2.55,301.56,surprise
"Well, right below this video you will see
I have provided a link for you to read more",301.56,5.06,306.62,surprise
about them and educate yourself.,306.62,1.76,308.38,surprise
"Combined together they can provide a ""missing
link"" in your diet and start you down the",308.38,4.14,312.52,surprise
path of reinventing your health.,312.52,2.8,315.32,happy
"If you are the do-it-yourself kind of person
then certainly you can research these super",315.32,3.72,319.04,happy
"nutrients and obtain them quite easily from
your local naturopath or herbal medicine provider.",319.04,6.54,325.58000000000004,surprise
"As always I would highly recommend you consult
with a certified naturopath or health care",325.58,5.05,330.63,
provider before starting to combine them together.,330.63,3.3,333.93,happy
"I have also included a link below to a fantastic
organic bulk herb provider that we would highly",333.93,5.739,339.669,surprise
recommend if you decide to go that route.,339.669,2.761,342.43,surprise
"Of course, if you are a Melabic® user you
can lean on the years of research our team",342.43,5.14,347.57,surprise
"here at E Global Natural Health has already
performed.",347.57,3.56,351.13,surprise
"We have combined nine all natural super nutrients
in precise combination to form a very effective",351.13,6.289,357.419,surprise
"and hands-free way for you to meet your natural
supplementation goals on a daily basis.",357.419,5.871,363.28999999999996,
"We recommend taking one Melabic® capsule
with each meal along with following our other",363.29,4.9,368.19,
"simple principles that we provide for you
and explain in detail.",368.19,4.09,372.28,
"Either way, our simple four principle approach
has worked for many people who struggled with",372.28,5.07,377.34999999999997,surprise
"pre-diabetes and diabetes and I would urge
you to take action in your life today.",377.35,5.65,383.0,surprise
"Remember, the first step on your journey to
health begins with you.",383.0,3.97,386.97,surprise
"From all of us here at E Global Natural Health
and our research team at Vital Life Lab, I",386.97,4.86,391.83000000000004,surprise
"want to thank you for visiting today and I
hope you found this information useful.",391.83,4.98,396.81,happy
"Please don't forget to check out the information
below this video and have yourself a great",396.81,4.27,401.08,surprise
day!,401.08,24.339,425.419,
